,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
6191,2768200213.0,20140724T000000,529000.0,2.0,2.5,1320.0,1395.0,2.0,False,0.0,3.0,8,990.0,330.0,2014,0,98107.0,47.6689,-122.362,1550,1519.0
6192,642150080.0,20140908T000000,675900.0,3.0,2.5,2920.0,9096.0,2.0,False,0.0,3.0,9,2920.0,0.0,2013,0,98059.0,47.4855,-122.149,2930,7995.0
6193,2770601912.0,20150402T000000,570000.0,3.0,3.25,1550.0,1280.0,2.0,False,0.0,3.0,9,1220.0,330.0,2013,0,98199.0,47.6493,-122.384,1550,1579.0
6194,3304040020.0,20141226T000000,375500.0,4.0,2.5,2301.0,6452.0,2.0,False,0.0,3.0,9,2301.0,0.0,2010,0,98001.0,47.346,-122.269,2650,6054.0
6195,3629960170.0,20141021T000000,445000.0,3.0,3.25,1710.0,1960.0,2.0,False,0.0,3.0,8,1360.0,350.0,2004,0,98029.0,47.5479,-122.003,1420,955.0
6196,1238900130.0,20150105T000000,1100000.0,4.0,3.75,2890.0,4164.0,2.0,False,0.0,3.0,9,2240.0,650.0,2013,0,98033.0,47.676,-122.197,2354,3207.0
6197,6056100114.0,20140825T000000,477000.0,3.0,2.5,2100.0,5060.0,2.0,False,0.0,3.0,7,2100.0,0.0,2006,0,98108.0,47.563,-122.298,1520,2468.0
6198,4140940130.0,20141121T000000,450000.0,3.0,2.75,2240.0,3360.0,2.0,False,0.0,3.0,8,2100.0,140.0,2014,0,98178.0,47.4999,-122.232,1790,5873.0
6199,6824100007.0,20150326T000000,427005.0,3.0,3.0,1460.0,1200.0,3.0,False,0.0,3.0,8,1460.0,0.0,2006,0,98117.0,47.7,-122.367,1460,1245.0
6200,1959700225.0,20150224T000000,720000.0,3.0,1.75,1370.0,1990.0,3.0,False,0.0,3.0,9,1370.0,0.0,2014,0,98102.0,47.6434,-122.324,1730,1990.0
6201,518500460.0,20141008T000000,2230000.0,3.0,3.5,3760.0,5634.0,2.0,True,4.0,3.0,11,2830.0,930.0,2014,0,98056.0,47.5285,-122.205,3560,5762.0
6202,923059252.0,20140527T000000,450800.0,4.0,3.25,2510.0,5311.0,2.0,False,0.0,3.319728938857231,9,2510.0,0.0,2009,0,98056.0,47.5028,-122.17,1590,9583.0
6203,3052700213.0,20140829T000000,461100.0,2.0,2.25,1210.0,1267.0,2.0,False,0.0,3.0,8,1120.0,90.0,2010,0,98117.0,47.6783,-122.376,1360,1349.0
6204,2428100080.0,20141001T000000,1061600.0,4.0,3.0,2990.0,6695.0,2.0,False,0.0,3.0,10,2990.0,0.0,2014,0,98075.0,47.5817,-122.047,2760,6600.0
6205,9276202130.0,20150408T000000,590000.0,3.0,2.5,1710.0,2875.0,2.0,False,0.0,3.0,8,1710.0,0.0,2006,0,98116.0,47.5787,-122.392,1640,5750.0
6206,3845100670.0,20140716T000000,478830.0,4.0,2.5,3274.0,4950.0,2.0,False,0.0,3.0,9,3274.0,0.0,2014,0,98092.0,47.2603,-122.195,2578,4200.0
6207,4319200675.0,20140709T000000,760000.0,4.0,2.25,3300.0,8365.0,3.0,False,0.0,3.0,9,3300.0,0.0,2014,0,98126.0,47.5363,-122.377,1290,8369.0
6208,323059327.0,20140703T000000,1025000.0,4.0,3.5,4370.0,10860.0,2.0,False,0.0,3.0,11,4370.0,0.0,2008,0,98059.0,47.5066,-122.148,3560,8070.0
6209,3448720020.0,20140613T000000,385000.0,4.0,2.5,2050.0,5276.0,2.0,False,0.0,3.0,7,2050.0,0.0,2006,0,98059.0,47.491,-122.15,2480,5447.0
6210,7234600832.0,20140516T000000,500000.0,2.0,2.5,1310.0,1500.0,2.0,False,0.0,3.0,8,1160.0,150.0,2006,0,98122.0,47.6112,-122.309,1320,1581.0
6211,4045500950.0,20150415T000000,425000.0,3.0,1.5,1680.0,8000.0,1.5,False,0.0,3.0,7,1680.0,0.0,2012,0,98014.0,47.6923,-121.869,1990,26336.0
6212,7234600098.0,20140905T000000,552100.0,3.0,3.0,1330.0,1379.0,2.0,False,0.0,4.0,8,1120.0,210.0,2005,0,98122.0,47.6126,-122.313,1810,1770.0
6213,666000143.0,20141229T000000,785000.0,3.0,3.0,1950.0,1983.0,3.0,False,0.0,3.0,9,1610.0,340.0,2009,0,98004.0,47.6078,-122.202,2040,2131.0
6214,3343903611.0,20150323T000000,615000.0,5.0,3.25,3090.0,7069.0,2.0,False,0.0,3.319728938857231,9,3090.0,0.0,2012,0,98056.0,47.5114,-122.196,2480,8000.0
6215,1760650950.0,20150423T000000,309000.0,3.0,2.5,1950.0,3825.0,2.0,False,0.0,3.0,7,1950.0,0.0,2013,0,98042.0,47.3588,-122.082,1950,3825.0
6216,5100403818.0,20150220T000000,369500.0,3.0,2.0,1108.0,1128.0,3.0,False,0.0,3.0,7,1108.0,0.0,2009,0,98115.0,47.6961,-122.318,1285,1253.0
6217,2325400170.0,20150211T000000,391000.0,4.0,2.25,2190.0,3850.0,2.0,False,0.0,3.0,7,2190.0,0.0,2006,0,98059.0,47.4861,-122.161,2190,3980.0
6218,5700000446.0,20141029T000000,465000.0,3.0,1.75,1590.0,1322.0,2.0,False,0.0,3.0,8,1060.0,530.0,2014,0,98144.0,47.5753,-122.294,1530,5400.0
6219,9492500010.0,20140606T000000,879950.0,4.0,2.75,3010.0,7215.0,2.0,False,0.0,3.0,9,3010.0,0.0,2014,0,98033.0,47.6952,-122.178,3010,7215.0
6220,2461900446.0,20141023T000000,372000.0,3.0,2.0,1330.0,1042.0,2.0,False,0.0,3.0,8,1060.0,270.0,2014,0,98136.0,47.5522,-122.382,1440,2428.0
6221,8669160170.0,20140522T000000,259000.0,3.0,2.5,1550.0,3569.0,2.0,False,0.0,3.0,7,1550.0,0.0,2011,0,98002.0,47.3528,-122.211,2095,3402.0
6222,3644100101.0,20140707T000000,374000.0,2.0,1.5,1260.0,1575.0,2.0,False,0.0,3.0,7,1260.0,0.0,2001,0,98144.0,47.5914,-122.295,1220,1740.0
6223,7852090680.0,20150305T000000,561000.0,4.0,2.5,2550.0,5395.0,2.0,False,0.0,3.0,8,2550.0,0.0,2001,0,98065.0,47.5355,-121.874,2850,6109.0
6224,5693501028.0,20150403T000000,610000.0,3.0,2.5,1300.0,1331.0,3.0,False,0.0,3.0,8,1300.0,0.0,2007,0,98103.0,47.6607,-122.352,1450,5270.0
6225,3629700080.0,20150108T000000,635000.0,3.0,3.0,2230.0,1407.0,2.5,False,0.0,3.319728938857231,8,1850.0,380.0,2014,0,98027.0,47.5446,-122.017,2290,1407.0
6226,3278600680.0,20140627T000000,235000.0,1.0,1.5,1170.0,1456.0,2.0,False,0.0,3.0,8,1070.0,100.0,2007,0,98126.0,47.5493,-122.372,1360,1730.0
6227,2738640470.0,20140716T000000,623300.0,4.0,3.5,4170.0,4524.0,2.0,False,0.0,3.0,9,3500.0,670.0,2007,0,98072.0,47.7726,-122.162,3510,5001.0
6228,7853320950.0,20141023T000000,412500.0,3.0,2.0,1680.0,5246.0,1.0,False,0.0,3.0,7,1680.0,0.0,2007,0,98065.0,47.5206,-121.868,2430,6883.0
6229,5635100050.0,20141121T000000,380000.0,4.0,3.25,2864.0,8035.0,3.0,False,0.0,3.0,8,2864.0,0.0,2014,0,98030.0,47.3746,-122.189,2419,8984.0
6230,3629990280.0,20140623T000000,497000.0,3.0,2.25,1630.0,3817.0,2.0,False,0.0,3.0,7,1630.0,0.0,2005,0,98029.0,47.5485,-121.999,1630,3348.0
6231,6306800020.0,20141111T000000,452000.0,4.0,2.5,2716.0,7850.0,2.0,False,0.0,3.0,9,2716.0,0.0,2014,0,98030.0,47.352,-122.197,2580,14448.0
6232,7697000170.0,20141025T000000,312000.0,3.0,2.5,1750.0,4076.0,2.0,False,0.0,3.0,7,1750.0,0.0,2013,0,98038.0,47.3597,-122.045,1810,4090.0
6233,5057100080.0,20140919T000000,469950.0,5.0,3.0,3223.0,6371.0,2.0,False,0.0,3.0,9,3223.0,0.0,2014,0,98042.0,47.3588,-122.163,1979,19030.0
6234,5276200020.0,20140805T000000,775000.0,5.0,2.5,2600.0,4284.0,2.0,False,0.0,3.0,9,2600.0,0.0,2014,0,98136.0,47.5409,-122.39,1620,5000.0
6235,5727500006.0,20150427T000000,679990.0,4.0,2.75,3320.0,8653.0,2.0,False,0.0,3.0,8,3320.0,0.0,2014,0,98133.0,47.7521,-122.334,2140,8727.0
6236,9268850130.0,20140627T000000,288790.0,4.0,2.0,1350.0,942.0,3.0,False,0.0,3.0,7,1350.0,0.0,2008,0,98027.0,47.5401,-122.026,1390,942.0
6237,9293000170.0,20150408T000000,800000.0,5.0,2.5,3410.0,4726.0,2.0,False,0.0,3.0,9,3410.0,0.0,2007,0,98006.0,47.5459,-122.184,2810,5129.0
6238,7299601870.0,20150427T000000,299000.0,3.0,2.5,1572.0,4000.0,2.0,False,0.0,3.0,8,1572.0,0.0,2013,0,98092.0,47.2615,-122.198,1608,5175.0
6239,1760650500.0,20150129T000000,332000.0,4.0,2.5,2300.0,4482.0,2.0,False,0.0,3.0,7,2300.0,0.0,2013,0,98042.0,47.3599,-122.082,2300,3825.0
6240,7174800094.0,20150420T000000,525000.0,1.0,1.5,1030.0,5923.0,1.0,False,0.0,3.319728938857231,8,1030.0,0.0,1940,0,98105.0,47.6653,-122.305,2650,5000.0
6241,6909200007.0,20140903T000000,620000.0,3.0,1.75,1458.0,858.0,2.0,False,0.0,3.0,8,950.0,508.0,2014,0,98144.0,47.592,-122.293,1458,3000.0
6242,7853321150.0,20141103T000000,452000.0,4.0,2.5,2190.0,6896.0,2.0,False,0.0,3.0,7,2190.0,0.0,2007,0,98065.0,47.5191,-121.869,2190,5900.0
6243,1105000402.0,20141028T000000,630000.0,4.0,3.0,3640.0,5096.0,2.0,False,0.0,3.0,8,2740.0,900.0,2010,0,98118.0,47.5428,-122.27,1910,9189.0
6244,1442870420.0,20140724T000000,485000.0,4.0,2.75,2790.0,7803.0,2.0,False,0.0,3.0,8,2790.0,0.0,2013,0,98045.0,47.4823,-121.772,2620,6178.0
6245,3682000050.0,20141013T000000,349950.0,4.0,2.5,2632.0,4117.0,2.0,False,0.0,3.0,8,2632.0,0.0,2013,0,98001.0,47.3428,-122.278,2040,5195.0
6246,1442880080.0,20140701T000000,499990.0,4.0,2.75,2910.0,6334.0,2.0,False,0.0,3.0,8,2910.0,0.0,2013,0,98045.0,47.4826,-121.771,2790,6352.0
6247,7169500020.0,20141205T000000,510000.0,2.0,2.25,1470.0,1101.0,2.0,False,0.0,3.0,8,1340.0,130.0,2005,0,98115.0,47.6768,-122.301,1470,1582.0
6248,2911700010.0,20150303T000000,1080000.0,3.0,2.5,2240.0,21477.0,2.0,False,2.0,3.0,8,2240.0,0.0,1995,0,98006.0,47.5745,-122.18,2930,21569.0
6249,9578060470.0,20140508T000000,494000.0,3.0,2.5,2310.0,4729.0,2.0,False,0.0,3.0,8,2310.0,0.0,2011,0,98028.0,47.7734,-122.237,2440,4711.0
6250,1776460190.0,20140626T000000,429900.0,3.0,2.5,2370.0,5353.0,2.0,False,0.0,3.0,8,2370.0,0.0,2009,0,98019.0,47.7333,-121.975,2130,6850.0
6251,3449500050.0,20141015T000000,505000.0,4.0,2.75,2980.0,9825.0,1.0,False,0.0,3.0,8,1910.0,1070.0,2007,0,98056.0,47.5073,-122.172,2580,12231.0
6252,2309710130.0,20140715T000000,272000.0,4.0,2.0,1870.0,6551.0,1.0,False,3.0,3.0,7,1870.0,0.0,2009,0,98022.0,47.1934,-121.977,2280,5331.0
6253,1972201511.0,20150210T000000,671500.0,3.0,2.5,1770.0,1714.0,3.0,False,0.0,3.0,8,1770.0,0.0,2012,0,98103.0,47.6532,-122.348,1720,3360.0
6254,7852120050.0,20150311T000000,729950.0,4.0,3.5,3510.0,10010.0,2.0,False,0.0,3.0,10,3510.0,0.0,2001,0,98065.0,47.5412,-121.876,4200,9935.0
6255,3814900660.0,20140721T000000,471835.0,4.0,2.5,3281.0,5354.0,2.0,False,0.0,3.319728938857231,9,3281.0,0.0,2014,0,98092.0,47.3273,-122.163,2598,4815.0
6256,8141310080.0,20141103T000000,249950.0,3.0,2.0,1670.0,4438.0,1.0,False,0.0,3.0,7,1670.0,0.0,2014,0,98022.0,47.1948,-121.974,1670,4558.0
6257,7207900050.0,20140808T000000,424950.0,5.0,3.5,2760.0,3846.0,2.5,False,0.0,3.0,8,2760.0,0.0,2013,0,98056.0,47.5047,-122.17,2760,4587.0
6258,2424059163.0,20140709T000000,1240000.0,5.0,3.5,5430.0,10327.0,2.0,False,2.0,3.0,10,4010.0,1420.0,2007,0,98006.0,47.5476,-122.116,4340,10324.0
6259,2140950130.0,20140911T000000,440000.0,4.0,2.5,2990.0,7928.0,2.0,False,0.0,3.0,9,2990.0,0.0,2011,0,98010.0,47.3139,-122.024,2810,7401.0
6260,1776230190.0,20150408T000000,495000.0,4.0,3.5,3170.0,3858.0,2.0,False,0.0,3.0,8,2530.0,640.0,2008,0,98059.0,47.5049,-122.155,2640,3844.0
6261,3524039224.0,20140513T000000,870000.0,4.0,2.5,3520.0,6773.0,2.5,False,0.0,3.0,9,2650.0,870.0,2006,0,98136.0,47.5317,-122.391,2930,6458.0
6262,5694500840.0,20141125T000000,559000.0,2.0,3.0,1650.0,960.0,3.0,False,0.0,3.0,8,1350.0,300.0,2015,0,98103.0,47.6611,-122.346,1650,3000.0
6263,4014400381.0,20140507T000000,495000.0,4.0,2.75,2656.0,21195.0,2.0,False,0.0,3.0,9,2656.0,0.0,2014,0,98001.0,47.3162,-122.272,1860,16510.0
6264,2838000130.0,20150213T000000,722000.0,3.0,2.5,2230.0,4850.0,2.0,False,0.0,3.0,8,2230.0,0.0,2014,0,98133.0,47.7295,-122.334,2230,4513.0
6266,1402970020.0,20141217T000000,440000.0,4.0,2.5,2798.0,5085.0,2.0,False,0.0,3.0,9,2798.0,0.0,2011,0,98092.0,47.3308,-122.187,2502,5707.0
6267,3943600020.0,20140829T000000,400000.0,4.0,2.5,2398.0,5988.0,2.0,False,0.0,3.0,8,2398.0,0.0,2008,0,98055.0,47.452,-122.204,2370,5988.0
6268,1438000430.0,20141006T000000,459995.0,4.0,2.5,2350.0,3760.0,2.0,False,0.0,3.0,8,2350.0,0.0,2014,0,98059.0,47.4786,-122.123,2590,4136.0
6269,1601600167.0,20140507T000000,365000.0,5.0,2.75,2410.0,5003.0,1.0,False,0.0,3.0,7,1410.0,1000.0,2008,0,98118.0,47.5298,-122.274,1590,5003.0
6270,1773100541.0,20150417T000000,389950.0,3.0,2.25,1580.0,920.0,3.0,False,0.0,3.0,8,1580.0,0.0,2015,0,98106.0,47.5578,-122.363,1250,1150.0
6271,1773100924.0,20140708T000000,320000.0,3.0,3.25,1450.0,1387.0,2.0,False,0.0,3.0,8,1180.0,270.0,2013,0,98106.0,47.5556,-122.362,1450,1198.0
6272,982850080.0,20140613T000000,415500.0,4.0,2.5,1750.0,4779.0,2.0,False,0.0,3.0,7,1750.0,0.0,2009,0,98028.0,47.7608,-122.232,1580,4687.0
6273,7628700050.0,20150309T000000,775000.0,3.0,2.5,3020.0,4120.0,2.0,False,0.0,3.0,9,2360.0,660.0,2008,0,98126.0,47.5714,-122.373,2280,4120.0
6274,8673400020.0,20150311T000000,590000.0,3.0,3.0,1740.0,1100.0,3.0,False,0.0,3.0,8,1740.0,0.0,2007,0,98107.0,47.67,-122.391,1370,1180.0
6275,8725950170.0,20150123T000000,950000.0,2.0,2.25,2200.0,2043.0,2.0,False,0.0,3.0,9,1760.0,440.0,2007,0,98004.0,47.6213,-122.2,2020,1957.0
6276,6306800080.0,20140806T000000,378950.0,4.0,2.5,1867.0,15314.0,2.0,False,0.0,3.0,9,1867.0,0.0,2013,0,98030.0,47.3524,-122.198,2616,8048.0
6277,3362401763.0,20140508T000000,441750.0,2.0,1.5,1020.0,1060.0,3.0,False,0.0,3.0,8,1020.0,0.0,2008,0,98103.0,47.6801,-122.348,1340,1415.0
6278,301401630.0,20141031T000000,335900.0,4.0,2.75,2475.0,4000.0,2.0,False,0.0,3.0,7,2475.0,0.0,2014,0,98002.0,47.345,-122.209,2475,4000.0
6279,6056110780.0,20140627T000000,229800.0,2.0,1.75,1110.0,1773.0,2.0,False,0.0,3.0,8,1110.0,0.0,2014,0,98108.0,47.5647,-122.293,1420,2855.0
6281,9297302031.0,20150423T000000,448000.0,3.0,3.25,1560.0,1345.0,2.0,False,0.0,3.0,8,1260.0,300.0,2009,0,98126.0,47.5637,-122.375,1560,4800.0
6282,7203150080.0,20141216T000000,706000.0,4.0,2.5,2510.0,5436.0,2.0,False,0.0,3.0,8,2510.0,0.0,2011,0,98053.0,47.6894,-122.016,2520,5436.0
6283,2937300050.0,20150227T000000,988990.0,4.0,4.75,4150.0,6303.0,3.0,False,0.0,3.0,9,4150.0,0.0,2014,0,98052.0,47.7047,-122.123,3570,6285.0
6284,9521100029.0,20140716T000000,716000.0,3.0,3.0,1660.0,1849.0,3.0,False,0.0,3.0,9,1660.0,0.0,2013,0,98103.0,47.6649,-122.353,1660,3300.0
6285,832700170.0,20150421T000000,319000.0,2.0,1.5,1090.0,847.0,3.0,False,0.0,3.0,8,1090.0,0.0,2009,0,98133.0,47.7235,-122.352,1090,1118.0
6286,6817750440.0,20141014T000000,300000.0,4.0,2.5,1914.0,3272.0,2.0,False,0.0,3.0,8,1914.0,0.0,2009,0,98055.0,47.4297,-122.189,1714,3250.0
6287,123059127.0,20140502T000000,625000.0,4.0,3.25,2730.0,54014.0,1.0,False,0.0,3.0,9,1560.0,1170.0,2007,0,98059.0,47.5133,-122.11,2730,111274.0
6288,3630200430.0,20140514T000000,773000.0,3.0,2.75,2470.0,3600.0,2.0,False,0.0,3.0,9,2470.0,0.0,2007,0,98029.0,47.5406,-121.994,2570,3600.0
6289,3448740430.0,20140925T000000,392000.0,5.0,2.5,2340.0,5670.0,2.0,False,0.0,3.0,7,2340.0,0.0,2009,0,98059.0,47.4913,-122.152,2190,4869.0
6290,1438000190.0,20140911T000000,549995.0,4.0,3.5,2660.0,5690.0,2.0,False,0.0,3.0,8,1920.0,740.0,2014,0,98059.0,47.4775,-122.122,2970,5690.0
6291,7853320250.0,20140920T000000,480000.0,3.0,2.5,2410.0,4656.0,2.0,False,0.0,3.0,7,2410.0,0.0,2009,0,98065.0,47.5203,-121.874,2410,4840.0
6292,100300280.0,20141020T000000,355000.0,3.0,2.25,1430.0,4777.0,2.0,False,0.0,3.0,7,1430.0,0.0,2010,0,98059.0,47.4867,-122.152,1639,3854.0
6293,8862500280.0,20141230T000000,208400.0,2.0,2.5,1570.0,1268.0,3.0,False,0.0,3.0,7,1570.0,0.0,2007,0,98106.0,47.534,-122.365,1570,1300.0
6294,1042700080.0,20140822T000000,831548.0,5.0,2.75,3010.0,4919.0,2.0,False,0.0,3.0,9,3010.0,0.0,2014,0,98074.0,47.6067,-122.052,3230,5415.0
6295,4051150080.0,20141117T000000,279500.0,4.0,2.5,1613.0,4338.0,2.0,False,0.0,3.0,7,1613.0,0.0,2009,0,98042.0,47.3859,-122.162,1427,4341.0
6296,5592200010.0,20150227T000000,445000.0,3.0,2.5,2380.0,5269.0,2.0,False,0.0,3.0,8,2380.0,0.0,2008,0,98056.0,47.5066,-122.192,2150,7600.0
6297,7787920080.0,20140616T000000,492500.0,5.0,2.5,2570.0,9962.0,2.0,False,0.0,3.0,8,2570.0,0.0,2006,0,98019.0,47.7275,-121.957,2890,9075.0
6298,3448740190.0,20140709T000000,435000.0,4.0,2.5,2550.0,5200.0,2.0,False,0.0,3.0,7,2550.0,0.0,2009,0,98059.0,47.4919,-122.153,2550,4660.0
6299,8822900122.0,20150512T000000,325000.0,3.0,2.25,1330.0,969.0,3.0,False,0.0,3.0,7,1330.0,0.0,2007,0,98125.0,47.7177,-122.292,1310,1941.0
6300,4083300098.0,20141117T000000,453000.0,2.0,1.5,1160.0,1269.0,2.0,False,0.0,3.0,7,970.0,190.0,2005,0,98103.0,47.6608,-122.335,1700,3150.0
6302,7853360480.0,20140904T000000,540000.0,4.0,2.5,2710.0,9248.0,2.0,False,0.0,3.0,7,2710.0,0.0,2011,0,98065.0,47.5164,-121.875,2710,5000.0
6303,522059130.0,20150429T000000,465000.0,3.0,1.0,1150.0,18200.0,1.0,False,0.0,5.0,7,1150.0,0.0,1959,0,98058.0,47.4262,-122.187,1714,18200.0
6304,4385700185.0,20140812T000000,799950.0,3.0,2.25,1860.0,1386.0,3.0,False,0.0,3.0,9,1860.0,0.0,2014,0,98112.0,47.6368,-122.279,1680,3080.0
6305,2768301476.0,20141124T000000,495000.0,3.0,2.25,1280.0,1517.0,2.0,False,0.0,3.0,8,1080.0,200.0,2008,0,98107.0,47.6651,-122.368,1280,1681.0
6306,1862400541.0,20150228T000000,579950.0,3.0,2.5,1810.0,1585.0,3.0,False,0.0,3.0,7,1810.0,0.0,2014,0,98117.0,47.6957,-122.376,1560,1586.0
6307,8562780280.0,20150220T000000,331000.0,2.0,2.25,1240.0,720.0,2.0,False,0.0,3.0,7,1150.0,90.0,2008,0,98027.0,47.5322,-122.072,1260,810.0
6308,9528101061.0,20140825T000000,580000.0,4.0,3.5,1460.0,951.0,3.0,False,0.0,3.0,8,1460.0,0.0,2008,0,98115.0,47.6821,-122.326,1430,1282.0
6309,6056110460.0,20150414T000000,669000.0,2.0,2.5,1640.0,1953.0,2.0,False,0.0,3.0,10,1640.0,0.0,2014,0,98118.0,47.5639,-122.292,1820,2653.0
6310,2154970020.0,20140703T000000,2351960.0,4.0,4.25,5010.0,19412.0,2.0,False,1.0,3.0,11,4000.0,1010.0,2014,0,98040.0,47.5455,-122.211,3820,17064.0
6311,5694500497.0,20150116T000000,539900.0,3.0,3.25,1300.0,1325.0,2.0,False,0.0,3.0,8,1080.0,220.0,2005,0,98103.0,47.6584,-122.346,1290,1323.0
6312,7708200670.0,20140723T000000,490000.0,4.0,2.5,2510.0,4349.0,2.0,False,0.0,3.0,8,2510.0,0.0,2010,0,98059.0,47.4927,-122.147,2510,4314.0
6313,8562770050.0,20140527T000000,627000.0,3.0,3.5,2710.0,3475.0,2.0,False,0.0,3.0,8,1650.0,1060.0,2005,0,98027.0,47.5359,-122.072,2440,2867.0
6314,1441000470.0,20140728T000000,458000.0,4.0,3.5,3217.0,4000.0,2.0,False,0.0,3.0,8,2587.0,630.0,2008,0,98055.0,47.4483,-122.203,2996,5418.0
6315,6056100293.0,20141110T000000,440000.0,3.0,2.5,1650.0,4929.0,2.0,False,0.0,3.0,7,1520.0,130.0,2007,0,98108.0,47.5634,-122.298,1520,2287.0
6316,6600000050.0,20150310T000000,1698000.0,4.0,3.5,3950.0,6240.0,2.0,False,0.0,3.0,11,3950.0,0.0,2015,0,98112.0,47.6221,-122.29,2040,6240.0
6317,1732800199.0,20150511T000000,935000.0,2.0,2.5,1680.0,977.0,3.0,False,0.0,3.0,9,1680.0,0.0,2009,0,98119.0,47.632,-122.361,1680,977.0
6318,7853360470.0,20150417T000000,641000.0,5.0,3.5,3420.0,6403.0,2.0,False,2.0,3.0,8,2700.0,720.0,2013,0,98065.0,47.5162,-121.874,2710,6038.0
6319,3438501583.0,20140911T000000,452000.0,3.0,2.75,2300.0,5090.0,2.0,False,0.0,3.0,8,1700.0,600.0,2007,0,98106.0,47.545,-122.36,1530,9100.0
6320,7853370250.0,20141223T000000,625000.0,4.0,2.75,3010.0,6854.0,2.0,False,2.0,3.0,9,2570.0,440.0,2012,0,98065.0,47.5171,-121.876,1830,2952.0
6321,2387600010.0,20150303T000000,1350000.0,4.0,3.5,4680.0,12495.0,2.0,False,0.0,3.0,10,3040.0,1640.0,2008,0,98033.0,47.6984,-122.206,3240,10749.0
6322,8946780080.0,20140908T000000,834950.0,5.0,3.5,3630.0,4911.0,2.0,False,0.0,3.0,9,2790.0,840.0,2014,0,98034.0,47.718,-122.156,3600,4992.0
6323,9402800005.0,20141028T000000,1500000.0,3.0,3.5,3530.0,3610.0,2.0,False,0.0,3.0,10,2370.0,1160.0,2008,0,98103.0,47.6857,-122.339,1780,3610.0
6324,5422950080.0,20140825T000000,305000.0,4.0,2.5,2280.0,3800.0,2.0,False,0.0,3.0,7,2280.0,0.0,2006,0,98038.0,47.3586,-122.036,2630,4045.0
6325,2826079027.0,20141112T000000,659000.0,3.0,2.5,3090.0,384634.0,2.0,False,0.0,3.0,8,3090.0,0.0,2007,0,98019.0,47.7072,-121.927,2200,292645.0
6326,6003000851.0,20140522T000000,353000.0,1.0,1.0,550.0,1279.0,2.0,False,0.0,3.0,7,550.0,0.0,2008,0,98122.0,47.616,-122.314,1460,1385.0
6327,7394400080.0,20150304T000000,535000.0,4.0,3.25,2840.0,4000.0,2.0,False,3.0,3.0,9,2330.0,510.0,2014,0,98108.0,47.5529,-122.293,2160,4867.0
6328,1238501184.0,20140708T000000,999000.0,4.0,2.5,3130.0,10849.0,2.0,False,0.0,3.0,10,3130.0,0.0,2013,0,98033.0,47.6828,-122.186,2470,9131.0
6329,263000009.0,20150129T000000,375000.0,3.0,2.5,1440.0,1102.0,3.0,False,0.0,3.0,8,1440.0,0.0,2009,0,98103.0,47.6995,-122.346,1440,1434.0
6330,5101408889.0,20140616T000000,685000.0,4.0,3.5,2840.0,4637.0,3.0,False,0.0,3.0,8,2840.0,0.0,2008,0,98125.0,47.7033,-122.321,1730,5279.0
6331,7299601410.0,20140808T000000,333000.0,4.0,2.5,2623.0,7184.0,2.0,False,0.0,3.0,8,2623.0,0.0,2012,0,98092.0,47.259,-122.202,2010,4939.0
6332,9266700190.0,20150511T000000,245000.0,1.0,2.25,390.0,2000.0,1.0,False,0.0,4.0,6,390.0,0.0,1920,0,98103.0,47.6938,-122.347,1340,5100.0
6333,2424059174.0,20150508T000000,1999950.0,4.0,3.25,5640.0,35006.0,2.0,False,2.0,3.0,11,4900.0,740.0,2015,0,98006.0,47.5491,-122.104,4920,35033.0
6334,8562780290.0,20141015T000000,329950.0,2.0,2.25,1260.0,1032.0,2.0,False,0.0,3.0,7,1170.0,90.0,2008,0,98027.0,47.5323,-122.072,1240,809.0
6335,5100400244.0,20150420T000000,403000.0,2.0,1.0,894.0,1552.0,2.0,False,0.0,3.0,7,894.0,0.0,2011,0,98115.0,47.6911,-122.313,1131,1992.0
6336,3744000130.0,20141111T000000,559630.0,4.0,2.5,3370.0,4934.0,2.0,False,0.0,3.0,9,3370.0,0.0,2014,0,98038.0,47.3562,-122.022,2980,5046.0
6337,993001976.0,20140818T000000,344000.0,3.0,2.25,1250.0,871.0,3.0,False,0.0,3.0,8,1250.0,0.0,2007,0,98103.0,47.6907,-122.343,1250,1158.0
6338,525049174.0,20150402T000000,435000.0,3.0,1.5,1180.0,1231.0,3.0,False,0.0,3.0,7,1180.0,0.0,2008,0,98115.0,47.6845,-122.315,1280,3360.0
6339,5393600562.0,20140522T000000,430000.0,2.0,2.5,1520.0,1588.0,2.0,False,0.0,3.0,8,1240.0,280.0,2007,0,98144.0,47.5825,-122.313,1660,6000.0
6340,4187000190.0,20141117T000000,417000.0,3.0,2.5,2000.0,4500.0,2.0,False,0.0,3.0,7,2000.0,0.0,2010,0,98059.0,47.4937,-122.149,2230,4501.0
6341,2862500190.0,20150409T000000,895950.0,5.0,2.75,3180.0,9255.0,2.0,False,0.0,3.0,9,3180.0,0.0,2014,0,98074.0,47.6232,-122.023,3180,7782.0
6342,5045700470.0,20150319T000000,563950.0,4.0,2.75,3050.0,4750.0,2.0,False,0.0,3.0,8,3050.0,0.0,2014,0,98059.0,47.4857,-122.153,2730,5480.0
